"Name Of Restaurant","City","Country Code","Day of Week","Start Time","End Time"
"pepper-lunch-perth","Perth","AU","3","1100","2100"
"pepper-lunch-perth","Perth","AU","4","1100","2200"
"pepper-lunch-perth","Perth","AU","5","1100","2200"
"pepper-lunch-perth","Perth","AU","6","1100","2100"
"pepper-lunch-sydney","Sydney","AU","0","1100","2200"
"pepper-lunch-sydney","Sydney","AU","1","1100","2200"
"pepper-lunch-sydney","Sydney","AU","2","1100","2200"
"pepper-lunch-sydney","Sydney","AU","3","1100","2300"
"pepper-lunch-sydney","Sydney","AU","4","1100","2300"
"pepper-lunch-sydney","Sydney","AU","5","1100","2300"
"pepper-lunch-sydney","Sydney","AU","6","1100","2200"
"pepperonis-houston-4","Houston","US","0","1000","0000"
"pepperonis-houston-4","Houston","US","1","1000","0000"
"pepperonis-houston-4","Houston","US","2","1000","0000"
"pepperonis-houston-4","Houston","US","3","1000","0000"
"pepperonis-houston-4","Houston","US","4","1000","0300"
"pepperonis-houston-4","Houston","US","5","1000","0300"
"pepperonis-houston-4","Houston","US","6","1000","0000"
"peppersauce-cafe-phoenix-2","Phoenix","US","0","0600","1400"
"peppersauce-cafe-phoenix-2","Phoenix","US","1","0600","1400"
"peppersauce-cafe-phoenix-2","Phoenix","US","2","0600","1400"
"peppersauce-cafe-phoenix-2","Phoenix","US","3","0600","1400"
"peppersauce-cafe-phoenix-2","Phoenix","US","4","0600","1400"
"per-kilo-sydney","Sydney","AU","0","1100","1600"
"per-kilo-sydney","Sydney","AU","1","1100","1600"
"per-kilo-sydney","Sydney","AU","2","1100","1600"
"per-kilo-sydney","Sydney","AU","3","1100","1600"
"per-kilo-sydney","Sydney","AU","4","1100","1600"
"per-kilo-sydney","Sydney","AU","5","1200","1600"
"perbacco-houston","Houston","US","0","1100","1430"
"perbacco-houston","Houston","US","1","1100","1430"
"perbacco-houston","Houston","US","2","1100","1430"
"perbacco-houston","Houston","US","3","1100","1430"
"perbacco-houston","Houston","US","3","1700","2100"
"perbacco-houston","Houston","US","4","1100","1430"
"perbacco-houston","Houston","US","4","1700","2100"
"perbacco-houston","Houston","US","5","1700","2100"
"perfect-pear-bistro-phoenix","Phoenix","US","0","1100","2000"
"perfect-pear-bistro-phoenix","Phoenix","US","1","1100","2100"
"perfect-pear-bistro-phoenix","Phoenix","US","2","1100","2100"
"perfect-pear-bistro-phoenix","Phoenix","US","3","1100","2100"
"perfect-pear-bistro-phoenix","Phoenix","US","4","1100","2100"
"perfect-pear-bistro-phoenix","Phoenix","US","5","1100","2100"
"perfect-pear-bistro-phoenix","Phoenix","US","6","1100","2000"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","0","0530","2000"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","1","0530","2000"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","2","0530","2000"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","3","0530","2000"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","4","0530","2000"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","5","0600","2030"
"perkup-cafe-and-burger-bar-melbourne","Melbourne","AU","6","0600","2030"
"perla-cafe-new-york-3","New York","US","0","1130","1500"
"perla-cafe-new-york-3","New York","US","0","1700","2200"
"perla-cafe-new-york-3","New York","US","1","1130","1500"
"perla-cafe-new-york-3","New York","US","1","1700","2300"
"perla-cafe-new-york-3","New York","US","2","1130","1500"
"perla-cafe-new-york-3","New York","US","2","1700","2300"
"perla-cafe-new-york-3","New York","US","3","1130","1500"
"perla-cafe-new-york-3","New York","US","3","1700","0000"
"perla-cafe-new-york-3","New York","US","4","1130","1500"
"perla-cafe-new-york-3","New York","US","4","1700","0000"
"perla-cafe-new-york-3","New York","US","5","1030","1600"
"perla-cafe-new-york-3","New York","US","5","1800","0000"
"perla-cafe-new-york-3","New York","US","6","1030","1600"
"perla-cafe-new-york-3","New York","US","6","1800","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","0","1600","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","1","1600","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","2","1600","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","3","1600","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","4","1100","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","5","1600","2200"
"perrys-steakhouse-and-grille-birmingham","Birmingham","US","6","1600","2100"
"persuasian-restaurant-charlotte","Charlotte","US","1","1100","1400"
"persuasian-restaurant-charlotte","Charlotte","US","1","1630","2130"
"persuasian-restaurant-charlotte","Charlotte","US","2","1100","1400"
"persuasian-restaurant-charlotte","Charlotte","US","2","1630","2130"
"persuasian-restaurant-charlotte","Charlotte","US","3","1100","1400"
"persuasian-restaurant-charlotte","Charlotte","US","3","1630","2130"
"persuasian-restaurant-charlotte","Charlotte","US","4","1100","1400"
"persuasian-restaurant-charlotte","Charlotte","US","4","1630","2200"
"persuasian-restaurant-charlotte","Charlotte","US","5","1630","2200"
"persuasian-restaurant-charlotte","Charlotte","US","6","1630","2130"
"peru-cafe-express-houston","Houston","US","0","1000","2000"
"peru-cafe-express-houston","Houston","US","1","1000","2000"
"peru-cafe-express-houston","Houston","US","2","1000","2000"
"peru-cafe-express-houston","Houston","US","3","1000","2000"
"peru-cafe-express-houston","Houston","US","4","1000","2100"
"peru-cafe-express-houston","Houston","US","5","1000","2100"
"peru-cafe-express-houston","Houston","US","6","1100","2000"
"peru-gourmet-houston-3","Houston","US","1","1100","2000"
"peru-gourmet-houston-3","Houston","US","2","1100","2000"
"peru-gourmet-houston-3","Houston","US","3","1100","2000"
"peru-gourmet-houston-3","Houston","US","4","1100","2100"
"peru-gourmet-houston-3","Houston","US","5","1100","2100"
"peru-gourmet-houston-3","Houston","US","6","1200","1600"
"perú-chicken-las-vegas","Las Vegas","US","0","1100","2100"
"perú-chicken-las-vegas","Las Vegas","US","1","1100","2100"
"perú-chicken-las-vegas","Las Vegas","US","2","1100","2100"
"perú-chicken-las-vegas","Las Vegas","US","3","1100","2100"
"perú-chicken-las-vegas","Las Vegas","US","4","1100","2100"
"perú-chicken-las-vegas","Las Vegas","US","5","0900","2200"
"perú-chicken-las-vegas","Las Vegas","US","6","0900","2000"
"peska-seafood-culture-houston","Houston","US","0","1100","2100"
"peska-seafood-culture-houston","Houston","US","1","1100","2200"
"peska-seafood-culture-houston","Houston","US","2","1100","2200"
"peska-seafood-culture-houston","Houston","US","3","1100","2200"
"peska-seafood-culture-houston","Houston","US","4","1100","2300"
"peska-seafood-culture-houston","Houston","US","5","1230","2300"
"peska-seafood-culture-houston","Houston","US","6","1100","2100"
"pestle-rock-seattle","Seattle","US","0","1130","2130"
"pestle-rock-seattle","Seattle","US","2","1130","2130"
"pestle-rock-seattle","Seattle","US","3","1130","2130"
"pestle-rock-seattle","Seattle","US","4","1130","2200"
"pestle-rock-seattle","Seattle","US","5","1200","2200"
"pestle-rock-seattle","Seattle","US","6","1200","2100"
"petaling-street-haymarket-2","Haymarket","AU","0","1100","2300"
"petaling-street-haymarket-2","Haymarket","AU","1","1100","2300"
"petaling-street-haymarket-2","Haymarket","AU","2","1100","2300"
"petaling-street-haymarket-2","Haymarket","AU","3","1100","2300"
"petaling-street-haymarket-2","Haymarket","AU","4","1100","0000"
"petaling-street-haymarket-2","Haymarket","AU","5","1100","0000"
"petaling-street-haymarket-2","Haymarket","AU","6","1100","2300"
"petes-kitchen-denver-2","Denver","US","0","0000","0000"
"petes-kitchen-denver-2","Denver","US","1","0000","0000"
"petes-kitchen-denver-2","Denver","US","2","0000","0000"
"petes-kitchen-denver-2","Denver","US","3","0000","0000"
"petes-kitchen-denver-2","Denver","US","4","0000","0000"
"petes-kitchen-denver-2","Denver","US","5","0000","0000"
"petes-kitchen-denver-2","Denver","US","6","0000","0000"
"petite-baguette-san-jose-14","San Jose","US","0","0700","1800"
"petite-baguette-san-jose-14","San Jose","US","1","0700","1800"
"petite-baguette-san-jose-14","San Jose","US","2","0700","1800"
"petite-baguette-san-jose-14","San Jose","US","3","0700","1800"
"petite-baguette-san-jose-14","San Jose","US","4","0700","1800"
"petite-baguette-san-jose-14","San Jose","US","5","0700","1700"
"petite-baguette-san-jose-14","San Jose","US","6","0700","1700"
"petra-mediterranean-bistro-seattle","Seattle","US","0","1100","1430"
"petra-mediterranean-bistro-seattle","Seattle","US","0","1630","2115"
"petra-mediterranean-bistro-seattle","Seattle","US","1","1100","1430"
"petra-mediterranean-bistro-seattle","Seattle","US","1","1630","2115"
"petra-mediterranean-bistro-seattle","Seattle","US","2","1100","1430"
"petra-mediterranean-bistro-seattle","Seattle","US","2","1630","2115"
"petra-mediterranean-bistro-seattle","Seattle","US","3","1100","1430"
"petra-mediterranean-bistro-seattle","Seattle","US","3","1630","2115"
"petra-mediterranean-bistro-seattle","Seattle","US","4","1100","1430"
"petra-mediterranean-bistro-seattle","Seattle","US","4","1630","2130"
"petra-mediterranean-bistro-seattle","Seattle","US","5","1200","1430"
"petra-mediterranean-bistro-seattle","Seattle","US","5","1630","2130"
"petra-palace-restaurant-phillip","Phillip","AU","1","1700","2200"
"petra-palace-restaurant-phillip","Phillip","AU","2","1700","2200"
"petra-palace-restaurant-phillip","Phillip","AU","3","1700","2200"
"petra-palace-restaurant-phillip","Phillip","AU","4","1700","2200"
"petra-palace-restaurant-phillip","Phillip","AU","5","1700","2200"
"petrol-station-houston","Houston","US","0","1700","0000"
"petrol-station-houston","Houston","US","1","1400","0000"
"petrol-station-houston","Houston","US","2","1400","0000"
"petrol-station-houston","Houston","US","3","1400","0000"
"petrol-station-houston","Houston","US","4","1100","0000"
"petrol-station-houston","Houston","US","5","1100","0100"
"petrol-station-houston","Houston","US","6","1200","2200"
"phat-burrito-charlotte","Charlotte","US","0","0700","2100"
"phat-burrito-charlotte","Charlotte","US","1","0700","2100"
"phat-burrito-charlotte","Charlotte","US","2","0700","2100"
"phat-burrito-charlotte","Charlotte","US","3","0700","2100"
"phat-burrito-charlotte","Charlotte","US","4","0700","2300"
"phat-burrito-charlotte","Charlotte","US","5","0800","2300"
"phat-burrito-charlotte","Charlotte","US","6","0800","2100"
"phat-phranks-las-vegas","Las Vegas","US","0","0700","1900"
"phat-phranks-las-vegas","Las Vegas","US","1","0700","1900"
"phat-phranks-las-vegas","Las Vegas","US","2","0700","1900"
"phat-phranks-las-vegas","Las Vegas","US","3","0700","1900"
"phat-phranks-las-vegas","Las Vegas","US","4","0700","1900"
"phat-phranks-las-vegas","Las Vegas","US","5","1000","1500"
"phat-phuc-noodle-bar-london","London","GB","0","1100","1700"
"phat-phuc-noodle-bar-london","London","GB","1","1100","1700"
"phat-phuc-noodle-bar-london","London","GB","2","1100","1700"
"phat-phuc-noodle-bar-london","London","GB","3","1100","1700"
"phat-phuc-noodle-bar-london","London","GB","4","1100","2000"
"phat-phuc-noodle-bar-london","London","GB","5","1100","2000"
"phat-phuc-noodle-bar-london","London","GB","6","1100","1700"
"phat-tri-san-jose-2","San Jose","US","0","0500","2100"
"phat-tri-san-jose-2","San Jose","US","1","0500","2100"
"phat-tri-san-jose-2","San Jose","US","2","0500","2100"
"phat-tri-san-jose-2","San Jose","US","3","0500","2100"
"phat-tri-san-jose-2","San Jose","US","4","0500","2100"
"phat-tri-san-jose-2","San Jose","US","5","0500","2100"
"phat-tri-san-jose-2","San Jose","US","6","0500","2100"
"phat-tri-san-jose","San Jose","US","0","0500","2100"
"phat-tri-san-jose","San Jose","US","1","0500","2100"
"phat-tri-san-jose","San Jose","US","2","0500","2100"
"phat-tri-san-jose","San Jose","US","3","0500","2100"
"phat-tri-san-jose","San Jose","US","4","0500","2100"
"phat-tri-san-jose","San Jose","US","5","0500","2100"
"phat-tri-san-jose","San Jose","US","6","0500","2100"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","0","1500","2200"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","1","1030","2200"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","2","1030","2200"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","3","1030","2200"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","4","1030","2230"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","5","1030","2230"
"phi-yen-vietnamese-café-restaurant-perth-2","Perth","AU","6","1030","2200"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","0","1130","0000"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","1","1130","0000"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","2","1130","0000"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","3","1130","0000"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","4","1130","0400"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","5","1130","0400"
"philadelphia-fish-and-chicken-bar-glasgow","Glasgow","GB","6","1600","0000"
"philippe-melbourne","Melbourne","AU","0","1200","1500"
"philippe-melbourne","Melbourne","AU","0","1700","2200"
"philippe-melbourne","Melbourne","AU","1","1200","1500"
"philippe-melbourne","Melbourne","AU","1","1700","2200"
"philippe-melbourne","Melbourne","AU","2","1200","1500"
"philippe-melbourne","Melbourne","AU","2","1700","2200"
"philippe-melbourne","Melbourne","AU","3","1200","1500"
"philippe-melbourne","Melbourne","AU","3","1700","0000"
"philippe-melbourne","Melbourne","AU","4","1200","1500"
"philippe-melbourne","Melbourne","AU","4","1700","0000"
"philippe-melbourne","Melbourne","AU","5","1700","0000"
"phillips-heritage-cafe-and-gourmet-eatery-sydney","Sydney","AU","0","0700","1700"
"phillips-heritage-cafe-and-gourmet-eatery-sydney","Sydney","AU","1","0700","1700"
"phillips-heritage-cafe-and-gourmet-eatery-sydney","Sydney","AU","2","0700","1700"
"phillips-heritage-cafe-and-gourmet-eatery-sydney","Sydney","AU","3","0700","1700"
"phillips-heritage-cafe-and-gourmet-eatery-sydney","Sydney","AU","4","0700","1700"
"philly-bros-chicago","Chicago","US","0","1030","2230"
"philly-bros-chicago","Chicago","US","1","1030","2230"
"philly-bros-chicago","Chicago","US","2","1030","2230"
"philly-bros-chicago","Chicago","US","3","1030","2230"
"philly-bros-chicago","Chicago","US","4","1030","2230"
"philly-bros-chicago","Chicago","US","5","1030","2230"
"phillys-cheesesteaks-and-wings-san-jose","San Jose","US","0","1100","2030"
"phillys-cheesesteaks-and-wings-san-jose","San Jose","US","1","1100","2030"
"phillys-cheesesteaks-and-wings-san-jose","San Jose","US","2","1100","2030"
"phillys-cheesesteaks-and-wings-san-jose","San Jose","US","3","1100","2030"
"phillys-cheesesteaks-and-wings-san-jose","San Jose","US","4","1100","2030"
"phillys-cheesesteaks-and-wings-san-jose","San Jose","US","5","1100","1630"
"pho-280-birmingham","Birmingham","US","0","1630","2100"
"pho-280-birmingham","Birmingham","US","1","1100","1430"
"pho-280-birmingham","Birmingham","US","1","1630","2100"
"pho-280-birmingham","Birmingham","US","2","1100","1430"
"pho-280-birmingham","Birmingham","US","2","1630","2100"
"pho-280-birmingham","Birmingham","US","3","1100","1430"
"pho-280-birmingham","Birmingham","US","3","1630","2100"
"pho-280-birmingham","Birmingham","US","4","1100","1430"
"pho-280-birmingham","Birmingham","US","4","1630","2130"
"pho-280-birmingham","Birmingham","US","5","1100","2130"
"pho-280-birmingham","Birmingham","US","6","1100","2100"
"pho-290-houston-2","Houston","US","0","1000","2000"
"pho-290-houston-2","Houston","US","1","1000","2000"
"pho-290-houston-2","Houston","US","2","1000","2000"
"pho-290-houston-2","Houston","US","3","1000","2000"
"pho-290-houston-2","Houston","US","4","1000","2000"
"pho-290-houston-2","Houston","US","5","1000","2000"
"pho-54-san-jose","San Jose","US","0","0800","2100"
"pho-54-san-jose","San Jose","US","1","0800","2100"
"pho-54-san-jose","San Jose","US","2","0800","2100"
"pho-54-san-jose","San Jose","US","3","0800","2100"
"pho-54-san-jose","San Jose","US","4","0800","2100"
"pho-54-san-jose","San Jose","US","5","0800","2100"
"pho-54-san-jose","San Jose","US","6","0800","2100"
"pho-602-phoenix","Phoenix","US","1","0900","2030"
"pho-602-phoenix","Phoenix","US","2","0900","2030"
"pho-602-phoenix","Phoenix","US","3","0900","2030"
"pho-602-phoenix","Phoenix","US","4","0900","2030"
"pho-602-phoenix","Phoenix","US","5","0900","2030"
"pho-602-phoenix","Phoenix","US","6","0900","1930"
"pho-69-san-jose","San Jose","US","0","1100","1430"
"pho-69-san-jose","San Jose","US","0","1700","2030"
"pho-69-san-jose","San Jose","US","1","1100","1430"
"pho-69-san-jose","San Jose","US","1","1700","2030"
"pho-69-san-jose","San Jose","US","2","1100","1430"
"pho-69-san-jose","San Jose","US","2","1700","2030"
"pho-69-san-jose","San Jose","US","3","1100","1430"
"pho-69-san-jose","San Jose","US","3","1700","2030"
"pho-69-san-jose","San Jose","US","4","1100","1430"
"pho-69-san-jose","San Jose","US","4","1700","2130"
"pho-69-san-jose","San Jose","US","5","1200","1430"
"pho-69-san-jose","San Jose","US","5","1700","2100"
"pho-90-degree-san-jose","San Jose","US","0","0900","0000"
"pho-90-degree-san-jose","San Jose","US","1","0900","0000"
"pho-90-degree-san-jose","San Jose","US","2","0900","0000"
"pho-90-degree-san-jose","San Jose","US","3","0900","0000"
"pho-90-degree-san-jose","San Jose","US","4","0900","0300"
"pho-90-degree-san-jose","San Jose","US","5","0900","0300"
"pho-90-degree-san-jose","San Jose","US","6","0900","0000"
"pho-95-denver","Denver","US","0","0900","2100"
"pho-95-denver","Denver","US","1","0900","2100"
"pho-95-denver","Denver","US","2","0900","2100"
"pho-95-denver","Denver","US","3","0900","2100"
"pho-95-denver","Denver","US","4","0900","2100"
"pho-95-denver","Denver","US","5","0900","2100"
"pho-95-denver","Denver","US","6","0900","2100"
"pho-and-i-boston","Boston","US","0","1130","2200"
"pho-and-i-boston","Boston","US","1","1130","2200"
"pho-and-i-boston","Boston","US","2","1130","2200"
"pho-and-i-boston","Boston","US","3","1130","2200"
"pho-and-i-boston","Boston","US","4","1130","2230"
"pho-and-i-boston","Boston","US","5","1130","2230"
"pho-and-i-boston","Boston","US","6","1130","2200"
"pho-bac-seattle-15","Seattle","US","0","0900","2100"
"pho-bac-seattle-15","Seattle","US","1","0900","2100"
"pho-bac-seattle-15","Seattle","US","2","0900","2100"
"pho-bac-seattle-15","Seattle","US","3","0900","2100"
"pho-bac-seattle-15","Seattle","US","4","0900","2100"
"pho-bac-seattle-15","Seattle","US","5","1030","2100"
"pho-bac-seattle-15","Seattle","US","6","1100","2000"
"pho-basil-boston","Boston","US","0","1130","2200"
"pho-basil-boston","Boston","US","1","1130","2200"
"pho-basil-boston","Boston","US","2","1130","2200"
"pho-basil-boston","Boston","US","3","1130","2200"
"pho-basil-boston","Boston","US","4","1130","2230"
"pho-basil-boston","Boston","US","5","1130","2230"
"pho-basil-boston","Boston","US","6","1130","2200"
"pho-binh-59-south-houston","Houston","US","0","1000","2000"
"pho-binh-59-south-houston","Houston","US","1","1000","2000"
"pho-binh-59-south-houston","Houston","US","2","1000","2000"
"pho-binh-59-south-houston","Houston","US","3","1000","2000"
"pho-binh-59-south-houston","Houston","US","4","1000","2000"
"pho-binh-59-south-houston","Houston","US","5","1000","2000"
"pho-binh-59-south-houston","Houston","US","6","1000","1600"
"pho-binh-houston-17","Houston","US","0","1000","2200"
"pho-binh-houston-17","Houston","US","1","1000","2200"
"pho-binh-houston-17","Houston","US","2","1000","2200"
"pho-binh-houston-17","Houston","US","3","1000","2200"
"pho-binh-houston-17","Houston","US","4","1000","2200"
"pho-binh-houston-17","Houston","US","5","1000","2200"
"pho-binh-houston-17","Houston","US","6","1000","2200"
"pho-bosa-las-vegas-8","Las Vegas","US","0","1000","2130"
"pho-bosa-las-vegas-8","Las Vegas","US","1","1000","2130"
"pho-bosa-las-vegas-8","Las Vegas","US","3","1000","2130"
"pho-bosa-las-vegas-8","Las Vegas","US","4","1000","2130"
"pho-bosa-las-vegas-8","Las Vegas","US","5","1000","2130"
"pho-bosa-las-vegas-8","Las Vegas","US","6","1000","2130"
"pho-bowl-san-jose-4","San Jose","US","0","1000","2100"
"pho-bowl-san-jose-4","San Jose","US","2","1000","2100"
"pho-bowl-san-jose-4","San Jose","US","3","1000","2100"
"pho-bowl-san-jose-4","San Jose","US","4","1000","2100"
"pho-bowl-san-jose-4","San Jose","US","5","1000","2100"
"pho-bowl-san-jose-4","San Jose","US","6","1000","2100"
"pho-cong-ly-san-jose-3","San Jose","US","0","0900","2200"
"pho-cong-ly-san-jose-3","San Jose","US","1","0900","2200"
"pho-cong-ly-san-jose-3","San Jose","US","2","0900","2200"
"pho-cong-ly-san-jose-3","San Jose","US","3","0900","2200"
"pho-cong-ly-san-jose-3","San Jose","US","4","0900","2200"
"pho-cong-ly-san-jose-3","San Jose","US","5","0900","2200"
"pho-cong-ly-san-jose-3","San Jose","US","6","0900","2200"
"pho-cuong-san-jose","San Jose","US","0","0900","2100"
"pho-cuong-san-jose","San Jose","US","1","0900","2100"
"pho-cuong-san-jose","San Jose","US","2","0900","2100"
"pho-cuong-san-jose","San Jose","US","3","0900","2100"
"pho-cuong-san-jose","San Jose","US","4","0900","2100"
"pho-cuong-san-jose","San Jose","US","5","0900","2100"
"pho-cuong-san-jose","San Jose","US","6","0900","2100"
"pho-d-licious-las-vegas","Las Vegas","US","0","0900","2200"
"pho-d-licious-las-vegas","Las Vegas","US","1","0900","2200"
"pho-d-licious-las-vegas","Las Vegas","US","2","0900","2200"
"pho-d-licious-las-vegas","Las Vegas","US","3","0900","2200"
"pho-d-licious-las-vegas","Las Vegas","US","4","0900","2200"
"pho-d-licious-las-vegas","Las Vegas","US","5","0900","2200"
"pho-d-licious-las-vegas","Las Vegas","US","6","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","0","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","1","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","2","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","3","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","4","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","5","0900","2200"
"pho-dzung-city-noodle-shop-melbourne","Melbourne","AU","6","0900","2200"
"pho-ever-sydney","Sydney","AU","0","0900","1900"
"pho-ever-sydney","Sydney","AU","1","0900","1900"
"pho-ever-sydney","Sydney","AU","2","0900","1900"
"pho-ever-sydney","Sydney","AU","3","0900","2100"
"pho-ever-sydney","Sydney","AU","4","0900","2000"
"pho-ever-sydney","Sydney","AU","5","0900","1900"
"pho-ever-sydney","Sydney","AU","6","1000","1800"
"pho-flinders-café-melbourne","Melbourne","AU","0","0700","2200"
"pho-flinders-café-melbourne","Melbourne","AU","1","0700","2200"
"pho-flinders-café-melbourne","Melbourne","AU","2","0700","2200"
"pho-flinders-café-melbourne","Melbourne","AU","3","0700","2200"
"pho-flinders-café-melbourne","Melbourne","AU","4","0700","2200"
"pho-flinders-café-melbourne","Melbourne","AU","5","0700","2200"
"pho-flinders-café-melbourne","Melbourne","AU","6","0700","2200"
"pho-ga-nha-chicken-pho-house-san-jose-2","San Jose","US","0","0900","2200"
"pho-ga-nha-chicken-pho-house-san-jose-2","San Jose","US","1","0900","2200"
"pho-ga-nha-chicken-pho-house-san-jose-2","San Jose","US","3","0900","2200"
"pho-ga-nha-chicken-pho-house-san-jose-2","San Jose","US","4","0900","2200"
"pho-ga-nha-chicken-pho-house-san-jose-2","San Jose","US","5","0900","2200"
"pho-ga-nha-chicken-pho-house-san-jose-2","San Jose","US","6","0900","2200"
"pho-hong-charlotte","Charlotte","US","0","1000","2200"
"pho-hong-charlotte","Charlotte","US","2","1000","2200"
"pho-hong-charlotte","Charlotte","US","3","1000","2200"
"pho-hong-charlotte","Charlotte","US","4","1000","2200"
"pho-hong-charlotte","Charlotte","US","5","1000","2200"
"pho-hong-charlotte","Charlotte","US","6","1000","2200"
"pho-house-london","London","GB","0","1100","2300"
"pho-house-london","London","GB","1","1100","2300"
"pho-house-london","London","GB","2","1100","2300"
"pho-house-london","London","GB","3","1100","2300"
"pho-house-london","London","GB","4","1100","2300"
"pho-house-london","London","GB","5","1100","2300"
"pho-house-london","London","GB","6","1200","2200"
"pho-hub-belconnen","Belconnen","AU","2","1000","1500"
"pho-hub-belconnen","Belconnen","AU","2","1700","2200"
"pho-hub-belconnen","Belconnen","AU","3","1000","1530"
"pho-hub-belconnen","Belconnen","AU","3","1700","2230"
"pho-hub-belconnen","Belconnen","AU","5","1000","1530"
"pho-hub-belconnen","Belconnen","AU","5","1700","2230"
"pho-hub-belconnen","Belconnen","AU","6","1000","1500"
"pho-hub-belconnen","Belconnen","AU","6","1700","2200"
"pho-huong-san-jose-2","San Jose","US","0","0900","2200"
"pho-huong-san-jose-2","San Jose","US","2","0900","2200"
"pho-huong-san-jose-2","San Jose","US","3","0900","2200"
"pho-huong-san-jose-2","San Jose","US","4","0900","0000"
"pho-huong-san-jose-2","San Jose","US","5","0900","0000"
"pho-huong-san-jose-2","San Jose","US","6","0900","2200"
"pho-junkies-washington","Washington","US","0","1030","1430"
"pho-junkies-washington","Washington","US","1","1030","1430"
"pho-junkies-washington","Washington","US","2","1030","1430"
"pho-junkies-washington","Washington","US","3","1030","1430"
"pho-junkies-washington","Washington","US","4","1030","1430"
"pho-kim-long-las-vegas","Las Vegas","US","0","0600","0600"
"pho-kim-long-las-vegas","Las Vegas","US","1","0600","0600"
"pho-kim-long-las-vegas","Las Vegas","US","2","0600","0600"
"pho-kim-long-las-vegas","Las Vegas","US","3","0600","0600"
"pho-kim-long-las-vegas","Las Vegas","US","4","0600","0600"
"pho-kim-long-las-vegas","Las Vegas","US","5","0600","0600"
"pho-kim-long-las-vegas","Las Vegas","US","6","0600","0600"
"pho-kim-long-restaurant-san-jose","San Jose","US","0","0900","2130"
"pho-kim-long-restaurant-san-jose","San Jose","US","1","0900","2130"
"pho-kim-long-restaurant-san-jose","San Jose","US","2","0900","2130"
"pho-kim-long-restaurant-san-jose","San Jose","US","3","0900","2130"
"pho-kim-long-restaurant-san-jose","San Jose","US","4","0900","2130"
"pho-kim-long-restaurant-san-jose","San Jose","US","5","0900","2130"
"pho-kim-long-restaurant-san-jose","San Jose","US","6","0900","2130"
"pho-la-san-jose","San Jose","US","0","1000","2200"
"pho-la-san-jose","San Jose","US","1","1000","2200"
"pho-la-san-jose","San Jose","US","2","1000","2200"
"pho-la-san-jose","San Jose","US","3","1000","2200"
"pho-la-san-jose","San Jose","US","4","1000","2200"
"pho-la-san-jose","San Jose","US","5","1000","2200"
"pho-la-san-jose","San Jose","US","6","1000","2200"
"pho-le-houston-2","Houston","US","0","1000","2100"
"pho-le-houston-2","Houston","US","1","1000","2100"
"pho-le-houston-2","Houston","US","2","1000","2100"
"pho-le-houston-2","Houston","US","3","1000","2100"
"pho-le-houston-2","Houston","US","4","1000","2100"
"pho-le-houston-2","Houston","US","5","1000","2100"
"pho-lien-noodle-house-san-jose","San Jose","US","0","0900","2000"
"pho-lien-noodle-house-san-jose","San Jose","US","1","0900","2000"
"pho-lien-noodle-house-san-jose","San Jose","US","2","0900","2000"
"pho-lien-noodle-house-san-jose","San Jose","US","3","0900","2000"
"pho-lien-noodle-house-san-jose","San Jose","US","4","0900","2000"
"pho-lien-noodle-house-san-jose","San Jose","US","5","0900","2000"
"pho-lien-noodle-house-san-jose","San Jose","US","6","0900","1900"
"pho-long-houston-2","Houston","US","0","1000","1700"
"pho-long-houston-2","Houston","US","1","1000","1700"
"pho-long-houston-2","Houston","US","2","1000","1700"
